match	certainty	uuid	hit_sur	hit_giv	auth_sur	auth_giv	source	fuzzy	sur_equal	sur_len_diff	sur_nrm_equal	sur_dec_equal	sur_sim	giv_equal	giv_len_diff	giv_nrm_equal	giv_dec_equal	giv_sim	init_sub
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
0.8	0	0	-6	0	0.25	1	5	1	1	0	1	1.0	1	0.25	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-91c7aca0d7c93a49f040'	b'Fink'	b'Kilian'	b'Fink'	b'Kilian'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-f3df88d438eeea332065'	b'Kr\xc3\xbcger'	b'Ulrich'	b'Kr\xc3\xbcger'	b'Ulrich'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-fa3e58db8ab96a33878b'	b'Meller'	b'Barbara'	b'Meller'	b'Barbara'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-464c656a06e76287cfca'	b'Wong'	b'Lui-Hsian'	b'Wong'	b'Lui-Hsian'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-91c7aca0d7c93a49f040'	b'Fink'	b'Kilian'	b'Fink'	b'Kilian'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f3df88d438eeea332065'	b'Kr\xc3\xbcger'	b'Ulrich'	b'Kr\xc3\xbcger'	b'Ulrich'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-fa3e58db8ab96a33878b'	b'Meller'	b'Barbara'	b'Meller'	b'Barbara'
0.8	0	0	0	0	0.8888888888888888	1	5	1	1	0	1	1.0	1	0.8888888888888888	b'author-464c656a06e76287cfca'	b'Wong'	b'Lui-Hsian'	b'Wong'	b'Lui Hsian'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-91c7aca0d7c93a49f040'	b'Fink'	b'Kilian'	b'Fink'	b'Kilian'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f3df88d438eeea332065'	b'Kr\xc3\xbcger'	b'Ulrich'	b'Kr\xc3\xbcger'	b'Ulrich'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-fa3e58db8ab96a33878b'	b'Meller'	b'Barbara'	b'Meller'	b'Barbara'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-464c656a06e76287cfca'	b'Wong'	b'Lui-Hsian'	b'Wong'	b'Lui-Hsian'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-91c7aca0d7c93a49f040'	b'Fink'	b'Kilian'	b'Fink'	b'Kilian'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f3df88d438eeea332065'	b'Kr\xc3\xbcger'	b'Ulrich'	b'Kr\xc3\xbcger'	b'Ulrich'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-fa3e58db8ab96a33878b'	b'Meller'	b'Barbara'	b'Meller'	b'Barbara'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-464c656a06e76287cfca'	b'Wong'	b'Lui-Hsian'	b'Wong'	b'Lui-Hsian'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-93f1cae730663c3439a5'	b'Bachmann'	b'Ruediger'	b'Bachmann'	b'Ruediger'
0.9	0	0	-3	0	0.38095238095238093	1	0	1	1	0	1	1.0	1	0.38095238095238093	b'author-38f6c83a8522aff36a47'	b'Bayer'	b'Cynthia Taft'	b'Bayer'	b'Christian'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-44fad3bd91f57c6dd909'	b'Wedow'	b'Michael'	b'Wedow'	b'Michael'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-44fad3bd91f57c6dd909'	b'Wedow'	b'Michael'	b'Wedow'	b'Michael'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-44fad3bd91f57c6dd909'	b'Wedow'	b'Michael'	b'Wedow'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-44fad3bd91f57c6dd909'	b'Wedow'	b'Michael'	b'Wedow'	b'Michael'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-0cf1e4068ea5f07630c5'	b'Memmel'	b'Christoph'	b'Memmel'	b'Christoph'
0.9	0	0	7	0	0.631578947368421	1	2	1	1	0	1	1.0	1	0.631578947368421	b'author-ec32a1f496f2439c69ee'	b'Schertler'	b'Andrea Gisela'	b'Schertler'	b'Andrea Gisela'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-0cf1e4068ea5f07630c5'	b'Memmel'	b'Christoph'	b'Memmel'	b'Christoph'
1.0	0	0	-7	0	0.631578947368421	1	1	1	1	0	1	1.0	1	0.631578947368421	b'author-ec32a1f496f2439c69ee'	b'Schertler'	b'Andrea Gisela'	b'Schertler'	b'Andrea'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-0cf1e4068ea5f07630c5'	b'Memmel'	b'Christoph'	b'Memmel'	b'Christoph'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ec32a1f496f2439c69ee'	b'Schertler'	b'Andrea Gisela'	b'Schertler'	b'Andrea Gisela'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-08a9c4996637469f6f6c'	b'Biewen'	b'Elena'	b'Biewen'	b'Elena'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-db66ca61015230ea4456'	b'Harsch'	b'Daniela'	b'Harsch'	b'Daniela'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-5b4623d6655bdb940e13'	b'Spies'	b'Julia'	b'Spies'	b'Julia'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-7034cb588e69ce53adb1'	b'Vincenzo'	b'Alessio De'	b'Vincenzo'	b'Alessio De'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-856bb4466ed06415e11a'	b'Heid'	b'Frank'	b'Heid'	b'Frank'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-a57a34667a59e34b249d'	b'De Vincenzo'	b'Alessio'	b'De Vincenzo'	b'Alessio'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-856bb4466ed06415e11a'	b'Heid'	b'Frank'	b'Heid'	b'Frank'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
0.8	0	0	-6	0	0.25	1	5	1	1	0	1	1.0	1	0.25	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'M.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-a57a34667a59e34b249d'	b'De Vincenzo'	b'Alessio'	b'De Vincenzo'	b'Alessio'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-856bb4466ed06415e11a'	b'Heid'	b'Frank'	b'Heid'	b'Frank'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-a57a34667a59e34b249d'	b'De Vincenzo'	b'Alessio'	b'De Vincenzo'	b'Alessio'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d93a745fe531e7d11bb8'	b'Fiorentino'	b'Elisabetta'	b'Fiorentino'	b'Elisabetta'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-856bb4466ed06415e11a'	b'Heid'	b'Frank'	b'Heid'	b'Frank'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d6ff6894fdaf8ec5d184'	b'Karmann'	b'Alexander'	b'Karmann'	b'Alexander'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.8	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-ee99dd6e9d79ddf0ae1d'	b'Hebous'	b'Shafik'	b'Hebous'	b'Shafik'
0.8	0	0	-2	0	0.8571428571428571	1	0	1	1	0	1	1.0	1	0.8571428571428571	b'author-1d63faca8359429400f2'	b'Ruf'	b'Martin G.'	b'Ruf'	b'Martin'
0.8	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-913a2fa6d40b479bb890'	b'Weichenrieder'	b'Alfons J.'	b'Weichenrieder'	b'Alfons J.'
1.0	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-d0a85d93ca31f176f9eb'	b'Bartzsch'	b'Nikolaus'	b'Bartzsch'	b'Nikolaus'
0.9	0	0	2	0	0.75	1	2	1	1	0	1	1.0	1	0.75	b'author-03d767f5006f047834f6'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-03d767f5006f047834f6'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	0	0	-2	0	0.75	1	1	1	1	0	1	1.0	1	0.75	b'author-03d767f5006f047834f6'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-d0a85d93ca31f176f9eb'	b'Bartzsch'	b'Nikolaus'	b'Bartzsch'	b'Nikolaus'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-03d767f5006f047834f6'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-6861af012f5d8417f11b'	b'Lewis'	b'Vivien'	b'Lewis'	b'Vivien'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-ed1d0b1f0597b6200326'	b'Roth'	b'Markus'	b'Roth'	b'Markus'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-6861af012f5d8417f11b'	b'Lewis'	b'Vivien'	b'Lewis'	b'Vivien'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-ed1d0b1f0597b6200326'	b'Roth'	b'Markus'	b'Roth'	b'Markus'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-6861af012f5d8417f11b'	b'Lewis'	b'Vivien'	b'Lewis'	b'Vivien'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-ed1d0b1f0597b6200326'	b'Roth'	b'Markus'	b'Roth'	b'Markus'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-6861af012f5d8417f11b'	b'Lewis'	b'Vivien'	b'Lewis'	b'Vivien'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-ed1d0b1f0597b6200326'	b'Roth'	b'Markus'	b'Roth'	b'Markus'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-9bbb74ea259acbd28163'	b'Urbschat'	b'Florian'	b'Urbschat'	b'Florian'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-376b1d11b3efb5107536'	b'Schreiber'	b'Ulrich'	b'Schreiber'	b'Ulrich'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-376b1d11b3efb5107536'	b'Schreiber'	b'Ulrich'	b'Schreiber'	b'Ulrich'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-f6168d55d12cc7c6e7ca'	b'Buettner'	b'Thiess'	b'Buettner'	b'Thiess'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9eb21461879f8c6e2997'	b'Overesch'	b'Michael'	b'Overesch'	b'Michael'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-376b1d11b3efb5107536'	b'Schreiber'	b'Ulrich'	b'Schreiber'	b'Ulrich'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-63c5be4997e2275f99bd'	b'Wamser'	b'Georg'	b'Wamser'	b'Georg'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-d1c73cd59b6b9a8f86b5'	b'Koetter'	b'Michael'	b'Koetter'	b'Michael'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-13cc9e352d205ecfcec9'	b'Poghosyan'	b'Tigran'	b'Poghosyan'	b'Tigran'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-d5e81e0eaeff75e2d5b1'	b'Gumpert'	b'Anna'	b'Gumpert'	b'Anna'
0.8	0	0	2	0	0.8	1	5	1	1	0	1	1.0	1	0.8	b'author-d5e81e0eaeff75e2d5b1'	b'Gumpert'	b'Anna M.'	b'Gumpert'	b'Anna M.'
1.0	0	0	-2	0	0.8	1	1	1	1	0	1	1.0	1	0.8	b'author-d5e81e0eaeff75e2d5b1'	b'Gumpert'	b'Anna M.'	b'Gumpert'	b'Anna'
1.0	0	0	-2	0	0.8	1	4	1	1	0	1	1.0	1	0.8	b'author-d5e81e0eaeff75e2d5b1'	b'Gumpert'	b'Anna M.'	b'Gumpert'	b'Anna'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-bbc7d7185ed374ebcfa1'	b'von Kalckreuth'	b'Ulf'	b'von Kalckreuth'	b'Ulf'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-5d4df5e5aef6499b685b'	b'Eisele'	b'Martin'	b'Eisele'	b'Martin'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-7e0d63bf048e6ad0752f'	b'Le Blanc'	b'Julia'	b'Le Blanc'	b'Julia'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-d7b51df7b9bfe041c0af'	b'Schmidt'	b'Tobias'	b'Schmidt'	b'Tobias'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-cbf2c6522799b1d75a83'	b'Zhu'	b'Junyi'	b'Zhu'	b'Junyi'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-c72c34aa9ce6bd679bae'	b'Nyborg'	b'Kjell G.'	b'Nyborg'	b'Kjell G.'
0.9	1	1	0	1	1.0	1	2	1	1	0	1	1.0	1	1.0	b'author-fca65e5dd0ff1663991a'	b'Rocholl'	b'Joerg'	b'Rocholl'	b'Joerg'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-c72c34aa9ce6bd679bae'	b'Nyborg'	b'Kjell G.'	b'Nyborg'	b'Kjell G.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-fca65e5dd0ff1663991a'	b'Rocholl'	b'Joerg'	b'Rocholl'	b'Joerg'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-c72c34aa9ce6bd679bae'	b'Nyborg'	b'Kjell G.'	b'Nyborg'	b'Kjell G.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-fca65e5dd0ff1663991a'	b'Rocholl'	b'Joerg'	b'Rocholl'	b'Joerg'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-c72c34aa9ce6bd679bae'	b'Nyborg'	b'Kjell G.'	b'Nyborg'	b'Kjell G.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-fca65e5dd0ff1663991a'	b'Rocholl'	b'Joerg'	b'Rocholl'	b'Joerg'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-7210b74778d6925c56cc'	b'Abbassi'	b'Puriya'	b'Abbassi'	b'Puriya'
0.9	1	1	0	1	1.0	1	0	1	1	0	1	1.0	1	1.0	b'author-3593ad4edea8bf348e1d'	b'Br\xc3\xa4uning'	b'Falk'	b'Br\xc3\xa4uning'	b'Falk'
0.9	0	0	-4	0	0.3333333333333333	1	2	1	1	0	1	1.0	1	0.3333333333333333	b'author-b109da13fdeb3695f700'	b'Craig'	b'Ben R.'	b'Craig'	b'B.'
0.9	0	0	-4	0	0.3333333333333333	1	2	1	1	0	1	1.0	1	0.3333333333333333	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'F.'
0.9	0	0	-6	0	0.25	1	2	0	0	0	0	0.9090909090909091	1	0.25	b'author-72ba582e9c48f0e298b1'	b'T\xc3\xbcmer-Alkan'	b'G\xc3\xbcnseli'	b'Tumer Alkan'	b'G.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-b109da13fdeb3695f700'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
0.8	1	0	0	0	1.0	1	5	1	0	0	0	1.0	1	0.8571428571428571	b'author-72ba582e9c48f0e298b1'	b'T\xc3\xbcmer-Alkan'	b'G\xc3\xbcnseli'	b'Tumer-Alkan'	b'Gunseli'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-b109da13fdeb3695f700'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-72ba582e9c48f0e298b1'	b'T\xc3\xbcmer-Alkan'	b'G\xc3\xbcnseli'	b'T\xc3\xbcmer-Alkan'	b'G\xc3\xbcnseli'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-b109da13fdeb3695f700'	b'Craig'	b'Ben R.'	b'Craig'	b'Ben R.'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-9c7c0d73832798a76b8a'	b'Fecht'	b'Falko'	b'Fecht'	b'Falko'
1.0	1	0	0	0	1.0	1	4	1	0	0	0	1.0	1	0.8571428571428571	b'author-72ba582e9c48f0e298b1'	b'T\xc3\xbcmer-Alkan'	b'G\xc3\xbcnseli'	b'Tumer-Alkan'	b'Gunseli'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-8af3da786986b81d972d'	b'Fisch'	b'Jan Hendrik'	b'Fisch'	b'Jan Hendrik'
0.8	1	1	0	1	1.0	1	5	1	1	0	1	1.0	1	1.0	b'author-b77e4c9b79244ad8c487'	b'Zschoche'	b'Miriam'	b'Zschoche'	b'Miriam'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-8af3da786986b81d972d'	b'Fisch'	b'Jan Hendrik'	b'Fisch'	b'Jan Hendrik'
1.0	1	1	0	1	1.0	1	1	1	1	0	1	1.0	1	1.0	b'author-b77e4c9b79244ad8c487'	b'Zschoche'	b'Miriam'	b'Zschoche'	b'Miriam'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-8af3da786986b81d972d'	b'Fisch'	b'Jan Hendrik'	b'Fisch'	b'Jan Hendrik'
1.0	1	1	0	1	1.0	1	4	1	1	0	1	1.0	1	1.0	b'author-b77e4c9b79244ad8c487'	b'Zschoche'	b'Miriam'	b'Zschoche'	b'Miriam'
